Zeit;Kanal A;Kanal B
-3,41566402;0,00000000;0,00000000
-3,41555202;0,00000000;0,00000000
-3,41544002;0,00000000;-3,93700790
-3,41532802;0,00000000;0,00000000
-3,41521602;0,00000000;0,00000000
-3,41510402;0,00000000;0,00000000
-3,41499202;0,00000000;0,00000000
-3,41488002;0,00000000;-3,93700790
-3,41476802;0,00000000;0,00000000
-3,41465602;0,00000000;0,00000000
-3,41454402;-1,96850395;0,00000000
-3,41443202;0,00000000;-3,93700790
-3,41432002;0,00000000;0,00000000
-3,41420802;0,00000000;0,00000000
-3,41409602;-1,96850395;0,00000000
-3,41398402;0,00000000;0,00000000
-3,41387202;-1,96850395;-3,93700790
-3,41376002;0,00000000;0,00000000
-3,41364802;0,00000000;-3,93700790
-3,41353602;0,00000000;0,00000000
-3,41342402;-1,96850395;0,00000000
-3,41331202;0,00000000;0,00000000
-3,41320002;0,00000000;0,00000000
-3,41308802;0,00000000;0,00000000
-3,41297602;0,00000000;-3,93700790
-3,41286402;0,00000000;-3,93700790
-3,41275202;-1,96850395;-3,93700790
-3,41264002;0,00000000;0,00000000
-3,41252802;0,00000000;-3,93700790
-3,41241602;0,00000000;0,00000000
-3,41230402;0,00000000;0,00000000
-3,41219202;0,00000000;0,00000000
-3,41208002;0,00000000;0,00000000
-3,41196802;0,00000000;0,00000000
-3,41185602;-1,96850395;-3,93700790
-3,41174402;0,00000000;0,00000000
-3,41163202;0,00000000;-3,93700790
-3,41152002;0,00000000;0,00000000
-3,41140802;0,00000000;0,00000000
-3,41129602;0,00000000;-3,93700790
-3,41118402;0,00000000;-3,93700790
-3,41107202;0,00000000;0,00000000
-3,41096002;0,00000000;-3,93700790
-3,41084802;0,00000000;0,00000000
-3,41073602;0,00000000;-3,93700790
-3,41062402;0,00000000;0,00000000
-3,41051202;-1,96850395;-3,93700790
-3,41040002;0,00000000;0,00000000
-3,41028802;-1,96850395;0,00000000
-3,41017602;0,00000000;0,00000000
-3,41006402;0,00000000;0,00000000
-3,40995202;0,00000000;-3,93700790
-3,40984002;0,00000000;0,00000000
-3,40972802;0,00000000;-3,93700790
-3,40961602;0,00000000;0,00000000
-3,40950402;-1,96850395;0,00000000
-3,40939202;0,00000000;-3,93700790
-3,40928002;0,00000000;0,00000000
-3,40916802;0,00000000;0,00000000
-3,40905602;0,00000000;0,00000000
-3,40894402;0,00000000;0,00000000
-3,40883202;0,00000000;0,00000000
-3,40872002;0,00000000;0,00000000
-3,40860802;0,00000000;0,00000000
-3,40849602;0,00000000;-3,93700790
-3,40838402;0,00000000;0,00000000
-3,40827202;0,00000000;-3,93700790
-3,40816002;0,00000000;0,00000000
-3,40804802;0,00000000;-3,93700790
-3,40793602;0,00000000;0,00000000
-3,40782402;0,00000000;0,00000000
-3,40771202;0,00000000;0,00000000
-3,40760002;0,00000000;0,00000000
-3,40748802;0,00000000;0,00000000
-3,40737602;0,00000000;0,00000000
-3,40726402;0,00000000;0,00000000
-3,40715202;0,00000000;0,00000000
-3,40704002;0,00000000;0,00000000
-3,40692802;-1,96850395;0,00000000
-3,40681602;0,00000000;0,00000000
-3,40670402;-1,96850395;-3,93700790
-3,40659202;0,00000000;0,00000000
-3,40648002;0,00000000;0,00000000
-3,40636802;0,00000000;-3,93700790
-3,40625602;0,00000000;0,00000000
-3,40614402;0,00000000;0,00000000
-3,40603202;0,00000000;0,00000000
-3,40592002;0,00000000;0,00000000
-3,40580802;0,00000000;0,00000000
-3,40569602;0,00000000;0,00000000
-3,40558402;0,00000000;0,00000000
-3,40547202;0,00000000;0,00000000
-3,40536002;0,00000000;-3,93700790
-3,40524802;0,00000000;-3,93700790
-3,40513602;0,00000000;0,00000000
-3,40502402;0,00000000;0,00000000
-3,40491202;0,00000000;-3,93700790
-3,40480002;0,00000000;0,00000000
-3,40468802;0,00000000;0,00000000
-3,40457602;0,00000000;0,00000000
-3,40446402;0,00000000;0,00000000
-3,40435202;0,00000000;0,00000000
-3,40424002;0,00000000;-3,93700790
-3,40412802;0,00000000;0,00000000
-3,40401602;0,00000000;0,00000000
-3,40390402;0,00000000;0,00000000
-3,40379202;0,00000000;0,00000000
-3,40368002;0,00000000;0,00000000
-3,40356802;0,00000000;-3,93700790
-3,40345602;0,00000000;0,00000000
-3,40334402;0,00000000;0,00000000
-3,40323202;0,00000000;0,00000000
-3,40312002;0,00000000;0,00000000
-3,40300802;0,00000000;0,00000000
-3,40289602;0,00000000;-3,93700790
-3,40278402;0,00000000;0,00000000
-3,40267202;0,00000000;-3,93700790
-3,40256002;0,00000000;0,00000000
-3,40244802;0,00000000;0,00000000
-3,40233602;0,00000000;0,00000000
-3,40222402;0,00000000;0,00000000
-3,40211202;0,00000000;0,00000000
-3,40200002;-1,96850395;-3,93700790
-3,40188802;0,00000000;0,00000000
-3,40177602;0,00000000;-3,93700790
-3,40166402;0,00000000;0,00000000
-3,40155202;0,00000000;0,00000000
-3,40144002;0,00000000;-3,93700790
-3,40132802;0,00000000;0,00000000
-3,40121602;0,00000000;0,00000000
-3,40110402;0,00000000;-3,93700790
-3,40099202;0,00000000;0,00000000
-3,40088002;0,00000000;-3,93700790
-3,40076802;0,00000000;-3,93700790
-3,40065602;0,00000000;0,00000000
-3,40054402;0,00000000;-3,93700790
-3,40043202;0,00000000;0,00000000
-3,40032002;0,00000000;0,00000000
-3,40020802;0,00000000;-3,93700790
-3,40009602;0,00000000;0,00000000
-3,39998402;-1,96850395;0,00000000
-3,39987202;0,00000000;0,00000000
-3,39976002;-1,96850395;0,00000000
-3,39964802;0,00000000;-3,93700790
-3,39953602;0,00000000;-3,93700790
-3,39942402;0,00000000;0,00000000
-3,39931202;0,00000000;0,00000000
-3,39920002;0,00000000;0,00000000
-3,39908802;-1,96850395;0,00000000
-3,39897602;0,00000000;0,00000000
-3,39886402;-1,96850395;0,00000000
-3,39875202;0,00000000;-3,93700790
-3,39864002;0,00000000;0,00000000
-3,39852802;0,00000000;-3,93700790
-3,39841602;0,00000000;0,00000000
-3,39830402;0,00000000;0,00000000
-3,39819202;0,00000000;0,00000000
-3,39808002;0,00000000;0,00000000
-3,39796802;-1,96850395;0,00000000
-3,39785602;0,00000000;0,00000000
-3,39774402;0,00000000;0,00000000
-3,39763202;0,00000000;-3,93700790
-3,39752002;0,00000000;-3,93700790
-3,39740802;0,00000000;0,00000000
-3,39729602;0,00000000;0,00000000
-3,39718402;0,00000000;0,00000000
-3,39707202;0,00000000;0,00000000
-3,39696002;0,00000000;0,00000000
-3,39684802;0,00000000;-3,93700790
-3,39673602;0,00000000;0,00000000
-3,39662402;0,00000000;0,00000000
-3,39651202;0,00000000;-3,93700790
-3,39640002;0,00000000;0,00000000
-3,39628802;0,00000000;0,00000000
-3,39617602;0,00000000;0,00000000
-3,39606402;0,00000000;0,00000000
-3,39595202;0,00000000;0,00000000
-3,39584002;0,00000000;0,00000000
-3,39572802;0,00000000;0,00000000
-3,39561602;0,00000000;-3,93700790
-3,39550402;0,00000000;0,00000000
-3,39539202;0,00000000;-3,93700790
-3,39528002;0,00000000;-3,93700790
-3,39516802;0,00000000;0,00000000
-3,39505602;0,00000000;0,00000000
-3,39494402;0,00000000;0,00000000
-3,39483202;0,00000000;-3,93700790
-3,39472002;0,00000000;0,00000000
-3,39460802;0,00000000;0,00000000
-3,39449602;0,00000000;0,00000000
-3,39438402;0,00000000;0,00000000
-3,39427202;0,00000000;0,00000000
-3,39416002;0,00000000;0,00000000
-3,39404802;0,00000000;0,00000000
-3,39393602;0,00000000;0,00000000
-3,39382402;0,00000000;0,00000000
-3,39371202;0,00000000;0,00000000
-3,39360002;0,00000000;0,00000000
-3,39348802;0,00000000;0,00000000
-3,39337602;0,00000000;0,00000000
-3,39326402;0,00000000;-3,93700790
-3,39315202;0,00000000;0,00000000
-3,39304002;-1,96850395;0,00000000
-3,39292802;0,00000000;0,00000000
-3,39281602;0,00000000;-3,93700790
-3,39270402;0,00000000;0,00000000
-3,39259202;0,00000000;-3,93700790
-3,39248002;-1,96850395;0,00000000
-3,39236802;0,00000000;0,00000000
-3,39225602;0,00000000;-3,93700790
-3,39214402;0,00000000;0,00000000
-3,39203202;0,00000000;0,00000000
-3,39192002;-1,96850395;-3,93700790
-3,39180802;0,00000000;0,00000000
-3,39169602;0,00000000;0,00000000
-3,39158402;0,00000000;0,00000000
-3,39147202;-1,96850395;0,00000000
-3,39136002;0,00000000;0,00000000
-3,39124802;-1,96850395;-3,93700790
-3,39113602;0,00000000;-3,93700790
-3,39102402;0,00000000;-3,93700790
-3,39091202;0,00000000;0,00000000
-3,39080002;0,00000000;-3,93700790
-3,39068802;0,00000000;0,00000000
-3,39057602;-1,96850395;-3,93700790
-3,39046402;0,00000000;0,00000000
-3,39035202;0,00000000;0,00000000
-3,39024002;0,00000000;-3,93700790
-3,39012802;-1,96850395;0,00000000
-3,39001602;0,00000000;0,00000000
-3,38990402;0,00000000;-3,93700790
-3,38979202;0,00000000;0,00000000
-3,38968002;0,00000000;0,00000000
-3,38956802;0,00000000;0,00000000
-3,38945602;0,00000000;0,00000000
-3,38934402;0,00000000;0,00000000
-3,38923202;0,00000000;0,00000000
-3,38912002;0,00000000;0,00000000
-3,38900802;-1,96850395;0,00000000
-3,38889602;0,00000000;0,00000000
-3,38878402;0,00000000;-3,93700790
-3,38867202;0,00000000;0,00000000
-3,38856002;0,00000000;-3,93700790
-3,38844802;0,00000000;0,00000000
-3,38833602;0,00000000;0,00000000
-3,38822402;0,00000000;0,00000000
-3,38811202;0,00000000;0,00000000
-3,38800002;0,00000000;0,00000000
-3,38788802;0,00000000;-3,93700790
-3,38777602;0,00000000;0,00000000
-3,38766402;0,00000000;-3,93700790
-3,38755202;0,00000000;0,00000000
-3,38744002;-1,96850395;-3,93700790
-3,38732802;0,00000000;0,00000000
-3,38721602;0,00000000;0,00000000
-3,38710402;0,00000000;0,00000000
-3,38699202;0,00000000;0,00000000
-3,38688002;0,00000000;0,00000000
-3,38676802;0,00000000;-3,93700790
-3,38665602;0,00000000;0,00000000
-3,38654402;0,00000000;0,00000000
-3,38643202;0,00000000;-3,93700790
-3,38632002;0,00000000;0,00000000
-3,38620802;0,00000000;0,00000000
-3,38609602;-1,96850395;-3,93700790
-3,38598402;0,00000000;0,00000000
-3,38587202;0,00000000;0,00000000
-3,38576002;0,00000000;0,00000000
-3,38564802;0,00000000;-3,93700790
-3,38553602;0,00000000;0,00000000
-3,38542402;-1,96850395;0,00000000
-3,38531202;0,00000000;-3,93700790
-3,38520002;0,00000000;-3,93700790
-3,38508802;0,00000000;0,00000000
-3,38497602;0,00000000;0,00000000
-3,38486402;0,00000000;0,00000000
-3,38475202;-1,96850395;0,00000000
-3,38464002;0,00000000;0,00000000
-3,38452802;0,00000000;-3,93700790
-3,38441602;0,00000000;0,00000000
-3,38430402;0,00000000;0,00000000
-3,38419202;0,00000000;0,00000000
-3,38408002;-1,96850395;0,00000000
-3,38396802;0,00000000;0,00000000
-3,38385602;0,00000000;0,00000000
-3,38374402;-1,96850395;0,00000000
-3,38363202;0,00000000;-3,93700790
-3,38352002;0,00000000;0,00000000
-3,38340802;0,00000000;0,00000000
-3,38329602;0,00000000;0,00000000
-3,38318402;0,00000000;0,00000000
-3,38307202;0,00000000;-3,93700790
-3,38296002;0,00000000;0,00000000
-3,38284802;0,00000000;0,00000000
-3,38273602;0,00000000;0,00000000
-3,38262402;0,00000000;0,00000000
-3,38251202;0,00000000;0,00000000
-3,38240002;0,00000000;0,00000000
-3,38228802;0,00000000;0,00000000
-3,38217602;0,00000000;0,00000000
-3,38206402;0,00000000;0,00000000
-3,38195202;0,00000000;0,00000000
-3,38184002;0,00000000;-3,93700790
-3,38172802;0,00000000;0,00000000
-3,38161602;0,00000000;0,00000000
-3,38150402;-1,96850395;0,00000000
-3,38139202;0,00000000;0,00000000
-3,38128002;0,00000000;-3,93700790
-3,38116802;0,00000000;0,00000000
-3,38105602;0,00000000;0,00000000
-3,38094402;0,00000000;0,00000000
-3,38083202;0,00000000;0,00000000
-3,38072002;0,00000000;0,00000000
-3,38060802;0,00000000;0,00000000
-3,38049602;0,00000000;0,00000000
-3,38038402;0,00000000;0,00000000
-3,38027202;0,00000000;0,00000000
-3,38016002;0,00000000;0,00000000
-3,38004802;0,00000000;-3,93700790
-3,37993602;0,00000000;-3,93700790
-3,37982402;0,00000000;0,00000000
-3,37971202;0,00000000;0,00000000
-3,37960002;0,00000000;-3,93700790
-3,37948802;0,00000000;-3,93700790
-3,37937602;0,00000000;-3,93700790
-3,37926402;0,00000000;0,00000000
-3,37915202;0,00000000;0,00000000
-3,37904002;0,00000000;0,00000000
-3,37892802;0,00000000;0,00000000
-3,37881602;-1,96850395;-3,93700790
-3,37870402;0,00000000;0,00000000
-3,37859202;0,00000000;-3,93700790
-3,37848002;0,00000000;0,00000000
-3,37836802;0,00000000;0,00000000
-3,37825602;0,00000000;0,00000000
-3,37814402;0,00000000;0,00000000
-3,37803202;-1,96850395;0,00000000
-3,37792002;0,00000000;0,00000000
-3,37780802;0,00000000;0,00000000
-3,37769602;0,00000000;0,00000000
-3,37758402;0,00000000;0,00000000
-3,37747202;0,00000000;0,00000000
-3,37736002;0,00000000;0,00000000
-3,37724802;0,00000000;-3,93700790
-3,37713602;0,00000000;0,00000000
-3,37702402;0,00000000;0,00000000
-3,37691202;0,00000000;0,00000000
-3,37680002;0,00000000;0,00000000
-3,37668802;0,00000000;0,00000000
-3,37657602;0,00000000;0,00000000
-3,37646402;0,00000000;0,00000000
-3,37635202;-1,96850395;-3,93700790
-3,37624002;0,00000000;-3,93700790
-3,37612802;0,00000000;0,00000000
-3,37601602;0,00000000;0,00000000
-3,37590402;0,00000000;0,00000000
-3,37579202;0,00000000;0,00000000
-3,37568002;-1,96850395;0,00000000
-3,37556802;0,00000000;-3,93700790
-3,37545602;0,00000000;-3,93700790
-3,37534402;0,00000000;0,00000000
-3,37523202;0,00000000;0,00000000
-3,37512002;0,00000000;-3,93700790
-3,37500802;0,00000000;0,00000000
-3,37489602;0,00000000;0,00000000
-3,37478402;0,00000000;-3,93700790
-3,37467202;0,00000000;0,00000000
-3,37456002;0,00000000;0,00000000
-3,37444802;0,00000000;0,00000000
-3,37433602;0,00000000;0,00000000
-3,37422402;0,00000000;0,00000000
-3,37411202;0,00000000;0,00000000
-3,37400002;0,00000000;0,00000000
-3,37388802;-1,96850395;0,00000000
-3,37377602;0,00000000;0,00000000
-3,37366402;0,00000000;0,00000000
-3,37355202;0,00000000;0,00000000
-3,37344002;0,00000000;0,00000000
-3,37332802;0,00000000;-3,93700790
-3,37321602;-1,96850395;0,00000000
-3,37310402;-1,96850395;0,00000000
-3,37299202;0,00000000;0,00000000
-3,37288002;0,00000000;0,00000000
-3,37276802;0,00000000;-3,93700790
-3,37265602;0,00000000;0,00000000
-3,37254402;-1,96850395;-3,93700790
-3,37243202;-1,96850395;0,00000000
-3,37232002;0,00000000;-3,93700790
-3,37220802;-1,96850395;0,00000000
-3,37209602;0,00000000;0,00000000
-3,37198402;0,00000000;0,00000000
-3,37187202;0,00000000;0,00000000
-3,37176002;0,00000000;0,00000000
-3,37164802;0,00000000;0,00000000
-3,37153602;-1,96850395;0,00000000
-3,37142402;0,00000000;0,00000000
-3,37131202;0,00000000;0,00000000
-3,37120002;0,00000000;0,00000000
-3,37108802;0,00000000;-3,93700790
-3,37097602;0,00000000;0,00000000
-3,37086402;0,00000000;0,00000000
-3,37075202;0,00000000;-3,93700790
-3,37064002;-1,96850395;0,00000000
-3,37052802;0,00000000;0,00000000
-3,37041602;0,00000000;0,00000000
-3,37030402;0,00000000;0,00000000
-3,37019202;0,00000000;0,00000000
-3,37008002;0,00000000;0,00000000
-3,36996802;0,00000000;0,00000000
-3,36985602;0,00000000;0,00000000
-3,36974402;0,00000000;0,00000000
-3,36963202;0,00000000;0,00000000
-3,36952002;0,00000000;0,00000000
-3,36940802;0,00000000;0,00000000
-3,36929602;0,00000000;0,00000000
-3,36918402;0,00000000;-3,93700790
-3,36907202;0,00000000;0,00000000
-3,36896002;0,00000000;0,00000000
-3,36884802;0,00000000;0,00000000
-3,36873602;0,00000000;0,00000000
-3,36862402;0,00000000;0,00000000
-3,36851202;0,00000000;0,00000000
-3,36840002;0,00000000;-3,93700790
-3,36828802;0,00000000;0,00000000
-3,36817602;0,00000000;-3,93700790
-3,36806402;0,00000000;0,00000000
-3,36795202;0,00000000;-3,93700790
-3,36784002;0,00000000;0,00000000
-3,36772802;0,00000000;-3,93700790
-3,36761602;0,00000000;0,00000000
-3,36750402;0,00000000;0,00000000
-3,36739202;-1,96850395;0,00000000
-3,36728002;-1,96850395;-3,93700790
-3,36716802;0,00000000;-3,93700790
-3,36705602;0,00000000;0,00000000
-3,36694402;0,00000000;0,00000000
-3,36683202;0,00000000;0,00000000
-3,36672002;0,00000000;-3,93700790
-3,36660802;0,00000000;0,00000000
-3,36649602;0,00000000;0,00000000
-3,36638402;0,00000000;-3,93700790
-3,36627202;0,00000000;-3,93700790
-3,36616002;0,00000000;-3,93700790
-3,36604802;0,00000000;0,00000000
-3,36593602;-1,96850395;0,00000000
-3,36582402;0,00000000;0,00000000
-3,36571202;0,00000000;0,00000000
-3,36560002;-1,96850395;0,00000000
-3,36548802;0,00000000;-3,93700790
-3,36537602;0,00000000;0,00000000
-3,36526402;0,00000000;0,00000000
-3,36515202;-1,96850395;0,00000000
-3,36504002;0,00000000;0,00000000
-3,36492802;0,00000000;0,00000000
-3,36481602;0,00000000;0,00000000
-3,36470402;0,00000000;0,00000000
-3,36459202;0,00000000;0,00000000
-3,36448002;0,00000000;-3,93700790
-3,36436802;-1,96850395;0,00000000
-3,36425602;0,00000000;0,00000000
-3,36414402;0,00000000;-3,93700790
-3,36403202;0,00000000;-3,93700790
-3,36392002;-1,96850395;-3,93700790
-3,36380802;0,00000000;0,00000000
-3,36369602;-1,96850395;0,00000000
-3,36358402;-1,96850395;-3,93700790
-3,36347202;0,00000000;0,00000000
-3,36336002;0,00000000;0,00000000
-3,36324802;0,00000000;0,00000000
-3,36313602;0,00000000;-3,93700790
-3,36302402;0,00000000;0,00000000
-3,36291202;0,00000000;0,00000000
-3,36280002;0,00000000;-3,93700790
-3,36268802;0,00000000;0,00000000
-3,36257602;0,00000000;0,00000000
-3,36246402;0,00000000;0,00000000
-3,36235202;0,00000000;0,00000000
-3,36224002;0,00000000;0,00000000
-3,36212802;0,00000000;0,00000000
-3,36201602;0,00000000;0,00000000
-3,36190402;-1,96850395;0,00000000
-3,36179202;0,00000000;-3,93700790
-3,36168002;0,00000000;0,00000000
-3,36156802;0,00000000;0,00000000
-3,36145602;0,00000000;0,00000000
-3,36134402;0,00000000;-3,93700790
-3,36123202;0,00000000;0,00000000
-3,36112002;0,00000000;0,00000000
-3,36100802;0,00000000;0,00000000
-3,36089602;0,00000000;0,00000000
-3,36078402;0,00000000;0,00000000
-3,36067202;0,00000000;0,00000000
-3,36056002;0,00000000;-3,93700790
-3,36044802;0,00000000;0,00000000
-3,36033602;0,00000000;0,00000000
-3,36022402;0,00000000;0,00000000
-3,36011202;0,00000000;0,00000000
-3,36000002;0,00000000;0,00000000
-3,35988802;-1,96850395;0,00000000
-3,35977602;0,00000000;0,00000000
-3,35966402;0,00000000;0,00000000
-3,35955202;0,00000000;0,00000000
-3,35944002;-1,96850395;0,00000000
-3,35932802;0,00000000;0,00000000
-3,35921602;-1,96850395;0,00000000
-3,35910402;0,00000000;0,00000000
-3,35899202;0,00000000;-3,93700790
-3,35888002;0,00000000;0,00000000
-3,35876802;0,00000000;0,00000000
-3,35865602;0,00000000;0,00000000
-3,35854402;0,00000000;-3,93700790
-3,35843202;-1,96850395;0,00000000
-3,35832002;0,00000000;0,00000000
-3,35820802;0,00000000;0,00000000
-3,35809602;0,00000000;0,00000000
-3,35798402;0,00000000;-3,93700790
-3,35787202;-1,96850395;0,00000000
-3,35776002;0,00000000;0,00000000
-3,35764802;0,00000000;-3,93700790
-3,35753602;0,00000000;0,00000000
-3,35742402;0,00000000;0,00000000
-3,35731202;0,00000000;0,00000000
-3,35720002;0,00000000;0,00000000
-3,35708802;0,00000000;0,00000000
-3,35697602;0,00000000;0,00000000
-3,35686402;-1,96850395;0,00000000
-3,35675202;0,00000000;0,00000000
-3,35664002;0,00000000;-3,93700790
-3,35652802;0,00000000;0,00000000
-3,35641602;0,00000000;0,00000000
-3,35630402;-1,96850395;0,00000000
-3,35619202;0,00000000;0,00000000
-3,35608002;0,00000000;0,00000000
-3,35596802;0,00000000;-3,93700790
-3,35585602;0,00000000;0,00000000
-3,35574402;0,00000000;0,00000000
-3,35563202;-1,96850395;0,00000000
-3,35552002;0,00000000;0,00000000
-3,35540802;0,00000000;-3,93700790
-3,35529602;0,00000000;0,00000000
-3,35518402;0,00000000;0,00000000
-3,35507202;0,00000000;0,00000000
-3,35496002;0,00000000;0,00000000
-3,35484802;0,00000000;-3,93700790
-3,35473602;0,00000000;0,00000000
-3,35462402;0,00000000;0,00000000
-3,35451202;0,00000000;0,00000000
-3,35440002;0,00000000;0,00000000
-3,35428802;0,00000000;0,00000000
-3,35417602;0,00000000;0,00000000
-3,35406402;0,00000000;0,00000000
-3,35395202;0,00000000;0,00000000
-3,35384002;0,00000000;0,00000000
-3,35372802;0,00000000;0,00000000
-3,35361602;0,00000000;0,00000000
-3,35350402;0,00000000;-3,93700790
-3,35339202;0,00000000;-3,93700790
-3,35328002;0,00000000;0,00000000
-3,35316802;0,00000000;0,00000000
-3,35305602;0,00000000;0,00000000
-3,35294402;-1,96850395;0,00000000
-3,35283202;0,00000000;-3,93700790
-3,35272002;-1,96850395;0,00000000
-3,35260802;0,00000000;-3,93700790
-3,35249602;0,00000000;0,00000000
-3,35238402;0,00000000;0,00000000
-3,35227202;0,00000000;0,00000000
-3,35216002;0,00000000;0,00000000
-3,35204802;0,00000000;0,00000000
-3,35193602;0,00000000;0,00000000
-3,35182402;0,00000000;-3,93700790
-3,35171202;0,00000000;0,00000000
-3,35160002;0,00000000;-3,93700790
-3,35148802;0,00000000;0,00000000
-3,35137602;0,00000000;0,00000000
-3,35126402;0,00000000;0,00000000
-3,35115202;0,00000000;0,00000000
-3,35104002;0,00000000;0,00000000
-3,35092802;-1,96850395;-3,93700790
-3,35081602;0,00000000;0,00000000
-3,35070402;0,00000000;0,00000000
-3,35059202;0,00000000;0,00000000
-3,35048002;0,00000000;0,00000000
-3,35036802;0,00000000;0,00000000
-3,35025602;0,00000000;0,00000000
-3,35014402;0,00000000;0,00000000
-3,35003202;0,00000000;0,00000000
-3,34992002;0,00000000;-3,93700790
-3,34980802;0,00000000;0,00000000
-3,34969602;0,00000000;0,00000000
-3,34958402;0,00000000;0,00000000
-3,34947202;0,00000000;0,00000000
-3,34936002;-1,96850395;0,00000000
-3,34924802;0,00000000;0,00000000
-3,34913602;0,00000000;0,00000000
-3,34902402;0,00000000;0,00000000
-3,34891202;0,00000000;-3,93700790
-3,34880002;0,00000000;0,00000000
-3,34868802;0,00000000;0,00000000
-3,34857602;0,00000000;-3,93700790
-3,34846402;0,00000000;-3,93700790
-3,34835202;0,00000000;0,00000000
-3,34824002;0,00000000;0,00000000
-3,34812802;0,00000000;0,00000000
-3,34801602;0,00000000;0,00000000
-3,34790402;0,00000000;0,00000000
-3,34779202;0,00000000;0,00000000
-3,34768002;0,00000000;0,00000000
-3,34756802;0,00000000;0,00000000
-3,34745602;0,00000000;0,00000000
-3,34734402;-1,96850395;-3,93700790
-3,34723202;0,00000000;0,00000000
-3,34712002;-1,96850395;0,00000000
-3,34700802;0,00000000;-3,93700790
-3,34689602;0,00000000;0,00000000
-3,34678402;0,00000000;0,00000000
-3,34667202;0,00000000;0,00000000
-3,34656002;0,00000000;0,00000000
-3,34644802;-1,96850395;0,00000000
-3,34633602;0,00000000;0,00000000
-3,34622402;0,00000000;0,00000000
-3,34611202;0,00000000;0,00000000
-3,34600002;0,00000000;-3,93700790
-3,34588802;0,00000000;0,00000000
-3,34577602;0,00000000;0,00000000
-3,34566402;0,00000000;0,00000000
-3,34555202;-1,96850395;0,00000000
-3,34544002;0,00000000;-3,93700790
-3,34532802;0,00000000;-3,93700790
-3,34521602;0,00000000;0,00000000
-3,34510402;0,00000000;0,00000000
-3,34499202;0,00000000;-3,93700790
-3,34488002;-1,96850395;0,00000000
-3,34476802;0,00000000;0,00000000
-3,34465602;0,00000000;0,00000000
-3,34454402;0,00000000;0,00000000
-3,34443202;0,00000000;0,00000000
-3,34432002;0,00000000;0,00000000
-3,34420802;0,00000000;0,00000000
-3,34409602;0,00000000;0,00000000
-3,34398402;0,00000000;0,00000000
-3,34387202;0,00000000;0,00000000
-3,34376002;0,00000000;0,00000000
-3,34364802;0,00000000;0,00000000
-3,34353602;0,00000000;0,00000000
-3,34342402;0,00000000;0,00000000
-3,34331202;0,00000000;0,00000000
-3,34320002;0,00000000;0,00000000
-3,34308802;0,00000000;0,00000000
-3,34297602;0,00000000;-3,93700790
-3,34286402;0,00000000;0,00000000
-3,34275202;0,00000000;0,00000000
-3,34264002;0,00000000;0,00000000
-3,34252802;0,00000000;0,00000000
-3,34241602;0,00000000;0,00000000
-3,34230402;0,00000000;0,00000000
-3,34219202;0,00000000;-3,93700790
-3,34208002;0,00000000;0,00000000
-3,34196802;0,00000000;0,00000000
-3,34185602;0,00000000;0,00000000
-3,34174402;0,00000000;0,00000000
-3,34163202;0,00000000;0,00000000
-3,34152002;0,00000000;-3,93700790
-3,34140802;0,00000000;0,00000000
-3,34129602;0,00000000;0,00000000
-3,34118402;0,00000000;0,00000000
-3,34107202;0,00000000;0,00000000
-3,34096002;0,00000000;0,00000000
-3,34084802;0,00000000;0,00000000
-3,34073602;0,00000000;0,00000000
-3,34062402;0,00000000;0,00000000
-3,34051202;0,00000000;0,00000000
-3,34040002;-1,96850395;-3,93700790
-3,34028802;0,00000000;0,00000000
-3,34017602;0,00000000;-3,93700790
-3,34006402;0,00000000;-3,93700790
-3,33995202;0,00000000;0,00000000
-3,33984002;0,00000000;0,00000000
-3,33972802;-1,96850395;0,00000000
-3,33961602;0,00000000;-3,93700790
-3,33950402;0,00000000;0,00000000
-3,33939202;0,00000000;-3,93700790
-3,33928002;0,00000000;0,00000000
-3,33916802;0,00000000;0,00000000
-3,33905602;0,00000000;0,00000000
-3,33894402;0,00000000;0,00000000
-3,33883202;0,00000000;0,00000000
-3,33872002;0,00000000;0,00000000
-3,33860802;0,00000000;0,00000000
-3,33849602;0,00000000;-3,93700790
-3,33838402;0,00000000;0,00000000
-3,33827202;-1,96850395;0,00000000
-3,33816002;0,00000000;0,00000000
-3,33804802;0,00000000;0,00000000
-3,33793602;0,00000000;0,00000000
-3,33782402;0,00000000;0,00000000
-3,33771202;0,00000000;0,00000000
-3,33760002;0,00000000;0,00000000
-3,33748802;0,00000000;0,00000000
-3,33737602;0,00000000;0,00000000
-3,33726402;0,00000000;0,00000000
-3,33715202;0,00000000;0,00000000
-3,33704002;0,00000000;-3,93700790
-3,33692802;0,00000000;0,00000000
-3,33681602;0,00000000;0,00000000
-3,33670402;0,00000000;0,00000000
-3,33659202;0,00000000;-3,93700790
-3,33648002;0,00000000;0,00000000
-3,33636802;0,00000000;-3,93700790
-3,33625602;0,00000000;-3,93700790
-3,33614402;-1,96850395;-3,93700790
-3,33603202;0,00000000;0,00000000
-3,33592002;0,00000000;0,00000000
-3,33580802;0,00000000;-3,93700790
-3,33569602;0,00000000;0,00000000
-3,33558402;0,00000000;0,00000000
-3,33547202;0,00000000;0,00000000
-3,33536002;-1,96850395;0,00000000
-3,33524802;0,00000000;0,00000000
-3,33513602;0,00000000;0,00000000
-3,33502402;-1,96850395;-3,93700790
-3,33491202;0,00000000;0,00000000
-3,33480002;0,00000000;0,00000000
