Zeit;Kanal A
(ms);(V)

-0,28758398;-0,07874016
-0,28755198;-0,07874016
-0,28751998;-0,07874016
-0,28748798;0,00000000
-0,28745598;-0,07874016
-0,28742398;0,00000000
-0,28739198;-0,07874016
-0,28735998;-0,07874016
-0,28732798;-0,07874016
-0,28729598;-0,07874016
-0,28726398;-0,07874016
-0,28723198;-0,07874016
-0,28719998;0,00000000
-0,28716798;-0,07874016
-0,28713598;-0,07874016
-0,28710398;-0,07874016
-0,28707198;0,00000000
-0,28703998;0,00000000
-0,28700798;0,00000000
-0,28697598;0,00000000
-0,28694398;0,00000000
-0,28691198;-0,07874016
-0,28687998;0,00000000
-0,28684798;-0,07874016
-0,28681598;-0,07874016
-0,28678398;-0,07874016
-0,28675198;0,00000000
-0,28671998;-0,07874016
-0,28668798;-0,07874016
-0,28665598;-0,07874016
-0,28662398;0,00000000
-0,28659198;-0,07874016
-0,28655998;0,00000000
-0,28652798;-0,07874016
-0,28649598;-0,07874016
-0,28646398;-0,07874016
-0,28643198;-0,07874016
-0,28639998;-0,07874016
-0,28636798;-0,07874016
-0,28633598;-0,07874016
-0,28630398;0,00000000
-0,28627198;-0,07874016
-0,28623998;-0,07874016
-0,28620798;0,00000000
-0,28617598;0,00000000
-0,28614398;-0,07874016
-0,28611198;-0,07874016
-0,28607998;-0,07874016
-0,28604798;0,00000000
-0,28601598;-0,07874016
-0,28598398;-0,07874016
-0,28595198;-0,07874016
-0,28591998;-0,07874016
-0,28588798;-0,07874016
-0,28585598;0,00000000
-0,28582398;0,00000000
-0,28579198;-0,07874016
-0,28575998;-0,07874016
-0,28572798;-0,07874016
-0,28569598;-0,07874016
-0,28566398;0,00000000
-0,28563198;0,00000000
-0,28559998;0,00000000
-0,28556798;0,00000000
-0,28553598;0,00000000
-0,28550398;-0,07874016
-0,28547198;-0,07874016
-0,28543998;0,00000000
-0,28540798;-0,07874016
-0,28537598;0,00000000
-0,28534398;0,00000000
-0,28531198;0,00000000
-0,28527998;0,00000000
-0,28524798;0,00000000
-0,28521598;0,00000000
-0,28518398;0,00000000
-0,28515198;0,00000000
-0,28511998;-0,07874016
-0,28508798;-0,07874016
-0,28505598;0,00000000
-0,28502398;0,00000000
-0,28499198;0,00000000
-0,28495998;0,00000000
-0,28492798;0,00000000
-0,28489598;0,00000000
-0,28486398;-0,07874016
-0,28483198;0,00000000
-0,28479998;-0,07874016
-0,28476798;-0,07874016
-0,28473598;0,00000000
-0,28470398;0,00000000
-0,28467198;-0,07874016
-0,28463998;0,00000000
-0,28460798;0,00000000
-0,28457598;0,00000000
-0,28454398;-0,07874016
-0,28451198;-0,07874016
-0,28447998;0,00000000
-0,28444798;-0,07874016
-0,28441598;-0,07874016
-0,28438398;0,00000000
-0,28435198;0,00000000
-0,28431998;-0,07874016
-0,28428798;-0,15748031
-0,28425598;-0,07874016
-0,28422398;0,00000000
-0,28419198;-0,07874016
-0,28415998;-0,07874016
-0,28412798;-0,07874016
-0,28409598;-0,07874016
-0,28406398;0,00000000
-0,28403198;-0,07874016
-0,28399998;-0,07874016
-0,28396798;-0,07874016
-0,28393598;-0,07874016
-0,28390398;0,00000000
-0,28387198;-0,07874016
-0,28383998;-0,07874016
-0,28380798;-0,07874016
-0,28377598;0,00000000
-0,28374398;-0,07874016
-0,28371198;-0,07874016
-0,28367998;-0,07874016
-0,28364798;-0,07874016
-0,28361598;-0,07874016
-0,28358398;-0,07874016
-0,28355198;-0,07874016
-0,28351998;0,00000000
-0,28348798;0,00000000
-0,28345598;-0,07874016
-0,28342398;-0,07874016
-0,28339198;-0,07874016
-0,28335998;-0,07874016
-0,28332798;0,00000000
-0,28329598;-0,07874016
-0,28326398;-0,07874016
-0,28323198;-0,07874016
-0,28319998;0,00000000
-0,28316798;0,07874016
-0,28313598;-0,07874016
-0,28310398;0,00000000
-0,28307198;-0,07874016
-0,28303998;-0,07874016
-0,28300798;0,00000000
-0,28297598;0,00000000
-0,28294398;0,00000000
-0,28291198;-0,07874016
-0,28287998;0,00000000
-0,28284798;0,00000000
-0,28281598;-0,07874016
-0,28278398;0,00000000
-0,28275198;-0,07874016
-0,28271998;-0,07874016
-0,28268798;0,00000000
-0,28265598;0,00000000
-0,28262398;0,00000000
-0,28259198;0,00000000
-0,28255998;-0,07874016
-0,28252798;-0,07874016
-0,28249598;0,00000000
-0,28246398;-0,07874016
-0,28243198;0,00000000
-0,28239998;-0,07874016
-0,28236798;-0,07874016
-0,28233598;-0,15748031
-0,28230398;-0,07874016
-0,28227198;-0,07874016
-0,28223998;0,00000000
-0,28220798;0,00000000
-0,28217598;-0,07874016
-0,28214398;-0,07874016
-0,28211198;-0,07874016
-0,28207998;0,00000000
-0,28204798;0,00000000
-0,28201598;-0,07874016
-0,28198398;0,00000000
-0,28195198;0,00000000
-0,28191998;0,00000000
-0,28188798;-0,07874016
-0,28185598;-0,07874016
-0,28182398;-0,07874016
-0,28179198;-0,07874016
-0,28175998;-0,07874016
-0,28172798;-0,07874016
-0,28169598;-0,07874016
-0,28166398;-0,07874016
-0,28163198;0,00000000
-0,28159998;0,00000000
-0,28156798;-0,07874016
-0,28153598;0,00000000
-0,28150398;0,00000000
-0,28147198;-0,07874016
-0,28143998;-0,07874016
-0,28140798;-0,07874016
-0,28137598;-0,07874016
-0,28134398;-0,07874016
-0,28131198;-0,07874016
-0,28127998;-0,07874016
-0,28124798;-0,07874016
-0,28121598;-0,07874016
-0,28118398;-0,07874016
-0,28115198;-0,07874016
-0,28111998;0,00000000
-0,28108798;-0,07874016
-0,28105598;0,00000000
-0,28102398;0,00000000
-0,28099198;0,00000000
-0,28095998;0,00000000
-0,28092798;0,00000000
-0,28089598;0,00000000
-0,28086398;-0,07874016
-0,28083198;0,00000000
-0,28079998;-0,07874016
-0,28076798;-0,07874016
-0,28073598;-0,07874016
-0,28070398;-0,07874016
-0,28067198;-0,07874016
-0,28063998;0,00000000
-0,28060798;-0,07874016
-0,28057598;-0,07874016
-0,28054398;-0,07874016
-0,28051198;-0,07874016
-0,28047998;0,00000000
-0,28044798;-0,15748031
-0,28041598;0,00000000
-0,28038398;0,00000000
-0,28035198;-0,07874016
-0,28031998;0,00000000
-0,28028798;0,00000000
-0,28025598;-0,07874016
-0,28022398;-0,07874016
-0,28019198;0,00000000
-0,28015998;-0,07874016
-0,28012798;0,00000000
-0,28009598;0,00000000
-0,28006398;0,00000000
-0,28003198;-0,07874016
-0,27999998;0,00000000
-0,27996798;-0,07874016
-0,27993598;-0,07874016
-0,27990398;-0,07874016
-0,27987198;-0,07874016
-0,27983998;0,00000000
-0,27980798;-0,07874016
-0,27977598;0,00000000
-0,27974398;-0,07874016
-0,27971198;0,00000000
-0,27967998;0,00000000
-0,27964798;-0,07874016
-0,27961598;-0,07874016
-0,27958398;0,00000000
-0,27955198;-0,07874016
-0,27951998;-0,07874016
-0,27948798;0,00000000
-0,27945598;0,00000000
-0,27942398;-0,07874016
-0,27939198;-0,15748031
-0,27935998;0,00000000
-0,27932798;0,00000000
-0,27929598;-0,07874016
-0,27926398;-0,07874016
-0,27923198;0,00000000
-0,27919998;0,00000000
-0,27916798;-0,07874016
-0,27913598;-0,07874016
-0,27910398;0,00000000
-0,27907198;-0,07874016
-0,27903998;0,00000000
-0,27900798;-0,07874016
-0,27897598;-0,07874016
-0,27894398;-0,07874016
-0,27891198;0,00000000
-0,27887998;-0,07874016
-0,27884798;0,07874016
-0,27881598;-0,07874016
-0,27878398;0,00000000
-0,27875198;-0,07874016
-0,27871998;0,00000000
-0,27868798;-0,07874016
-0,27865598;0,00000000
-0,27862398;-0,07874016
-0,27859198;-0,07874016
-0,27855998;0,00000000
-0,27852798;-0,07874016
-0,27849598;-0,07874016
-0,27846398;-0,07874016
-0,27843198;0,00000000
-0,27839998;0,00000000
-0,27836798;-0,07874016
-0,27833598;-0,07874016
-0,27830398;-0,07874016
-0,27827198;0,00000000
-0,27823998;-0,07874016
-0,27820798;0,00000000
-0,27817598;-0,07874016
-0,27814398;0,00000000
-0,27811198;-0,07874016
-0,27807998;-0,07874016
-0,27804798;-0,07874016
-0,27801598;-0,07874016
-0,27798398;-0,07874016
-0,27795198;-0,07874016
-0,27791998;0,00000000
-0,27788798;0,00000000
-0,27785598;-0,07874016
-0,27782398;0,00000000
-0,27779198;-0,07874016
-0,27775998;-0,07874016
-0,27772798;-0,07874016
-0,27769598;0,00000000
-0,27766398;-0,07874016
-0,27763198;-0,07874016
-0,27759998;0,00000000
-0,27756798;-0,07874016
-0,27753598;0,00000000
-0,27750398;0,00000000
-0,27747198;-0,07874016
-0,27743998;0,00000000
-0,27740798;-0,07874016
-0,27737598;0,00000000
-0,27734398;0,00000000
-0,27731198;0,00000000
-0,27727998;-0,07874016
-0,27724798;0,00000000
-0,27721598;0,00000000
-0,27718398;-0,07874016
-0,27715198;-0,07874016
-0,27711998;-0,07874016
-0,27708798;0,00000000
-0,27705598;0,00000000
-0,27702398;0,00000000
-0,27699198;0,00000000
-0,27695998;0,00000000
-0,27692798;0,00000000
-0,27689598;-0,07874016
-0,27686398;-0,07874016
-0,27683198;-0,07874016
-0,27679998;-0,07874016
-0,27676798;0,00000000
-0,27673598;-0,07874016
-0,27670398;0,00000000
-0,27667198;-0,07874016
-0,27663998;-0,07874016
-0,27660798;-0,07874016
-0,27657598;-0,07874016
-0,27654398;-0,07874016
-0,27651198;0,00000000
-0,27647998;0,00000000
-0,27644798;0,00000000
-0,27641598;-0,07874016
-0,27638398;0,00000000
-0,27635198;-0,07874016
-0,27631998;-0,07874016
-0,27628798;0,00000000
-0,27625598;-0,07874016
-0,27622398;-0,07874016
-0,27619198;0,00000000
-0,27615998;-0,07874016
-0,27612798;0,00000000
-0,27609598;-0,07874016
-0,27606398;-0,07874016
-0,27603198;-0,07874016
-0,27599998;-0,07874016
-0,27596798;0,00000000
-0,27593598;-0,07874016
-0,27590398;-0,07874016
-0,27587198;0,00000000
-0,27583998;0,00000000
-0,27580798;-0,07874016
-0,27577598;-0,07874016
-0,27574398;0,00000000
-0,27571198;0,00000000
-0,27567998;-0,07874016
-0,27564798;0,00000000
-0,27561598;0,00000000
-0,27558398;-0,07874016
-0,27555198;-0,07874016
-0,27551998;-0,07874016
-0,27548798;0,00000000
-0,27545598;-0,07874016
-0,27542398;-0,07874016
-0,27539198;-0,07874016
-0,27535998;-0,07874016
-0,27532798;-0,07874016
-0,27529598;0,00000000
-0,27526398;-0,07874016
-0,27523198;-0,07874016
-0,27519998;0,00000000
-0,27516798;-0,07874016
-0,27513598;-0,07874016
-0,27510398;0,00000000
-0,27507198;0,00000000
-0,27503998;0,00000000
-0,27500798;-0,07874016
-0,27497598;-0,07874016
-0,27494398;0,00000000
-0,27491198;0,00000000
-0,27487998;-0,07874016
-0,27484798;-0,07874016
-0,27481598;0,00000000
-0,27478398;-0,07874016
-0,27475198;-0,07874016
-0,27471998;0,00000000
-0,27468798;0,00000000
-0,27465598;0,00000000
-0,27462398;0,00000000
-0,27459198;-0,07874016
-0,27455998;-0,07874016
-0,27452798;-0,07874016
-0,27449598;-0,07874016
-0,27446398;0,00000000
-0,27443198;-0,07874016
-0,27439998;-0,07874016
-0,27436798;0,00000000
-0,27433598;-0,07874016
-0,27430398;-0,07874016
-0,27427198;-0,07874016
-0,27423998;-0,07874016
-0,27420798;-0,07874016
-0,27417598;-0,07874016
-0,27414398;-0,07874016
-0,27411198;-0,07874016
-0,27407998;-0,07874016
-0,27404798;0,00000000
-0,27401598;-0,07874016
-0,27398398;-0,07874016
-0,27395198;-0,07874016
-0,27391998;0,00000000
-0,27388798;0,00000000
-0,27385598;-0,07874016
-0,27382398;-0,07874016
-0,27379198;0,00000000
-0,27375998;-0,07874016
-0,27372798;0,00000000
-0,27369598;-0,07874016
-0,27366398;0,00000000
-0,27363198;-0,07874016
-0,27359998;-0,07874016
-0,27356798;-0,07874016
-0,27353598;0,00000000
-0,27350398;0,00000000
-0,27347198;-0,07874016
-0,27343998;-0,07874016
-0,27340798;0,00000000
-0,27337598;-0,15748031
-0,27334398;-0,07874016
-0,27331198;0,00000000
-0,27327998;-0,07874016
-0,27324798;0,00000000
-0,27321598;-0,07874016
-0,27318398;0,00000000
-0,27315198;-0,07874016
-0,27311998;-0,07874016
-0,27308798;-0,07874016
-0,27305598;0,00000000
-0,27302398;0,00000000
-0,27299198;0,00000000
-0,27295998;-0,07874016
-0,27292798;0,00000000
-0,27289598;0,00000000
-0,27286398;-0,07874016
-0,27283198;-0,07874016
-0,27279998;-0,07874016
-0,27276798;0,00000000
-0,27273598;0,00000000
-0,27270398;-0,07874016
-0,27267198;0,00000000
-0,27263998;-0,07874016
-0,27260798;-0,07874016
-0,27257598;-0,07874016
-0,27254398;-0,07874016
-0,27251198;0,00000000
-0,27247998;-0,07874016
-0,27244798;0,00000000
-0,27241598;0,00000000
-0,27238398;0,00000000
-0,27235198;0,00000000
-0,27231998;-0,07874016
-0,27228798;-0,07874016
-0,27225598;-0,07874016
-0,27222398;-0,07874016
-0,27219198;-0,07874016
-0,27215998;-0,07874016
-0,27212798;-0,07874016
-0,27209598;-0,07874016
-0,27206398;-0,07874016
-0,27203198;-0,07874016
-0,27199998;0,00000000
-0,27196798;-0,07874016
-0,27193598;-0,07874016
-0,27190398;-0,07874016
-0,27187198;-0,07874016
-0,27183998;-0,07874016
-0,27180798;0,00000000
-0,27177598;-0,07874016
-0,27174398;-0,07874016
-0,27171198;-0,07874016
-0,27167998;-0,07874016
-0,27164798;-0,07874016
-0,27161598;0,00000000
-0,27158398;-0,07874016
-0,27155198;0,00000000
-0,27151998;-0,15748031
-0,27148798;-0,07874016
-0,27145598;-0,07874016
-0,27142398;0,00000000
-0,27139198;0,00000000
-0,27135998;-0,07874016
-0,27132798;-0,07874016
-0,27129598;-0,07874016
-0,27126398;-0,07874016
-0,27123198;0,00000000
-0,27119998;-0,07874016
-0,27116798;-0,07874016
-0,27113598;0,00000000
-0,27110398;-0,07874016
-0,27107198;-0,07874016
-0,27103998;0,00000000
-0,27100798;0,00000000
-0,27097598;-0,07874016
-0,27094398;-0,07874016
-0,27091198;-0,07874016
-0,27087998;-0,07874016
-0,27084798;0,00000000
-0,27081598;-0,07874016
-0,27078398;0,00000000
-0,27075198;-0,07874016
-0,27071998;-0,07874016
-0,27068798;-0,07874016
-0,27065598;-0,07874016
-0,27062398;-0,07874016
-0,27059198;0,00000000
-0,27055998;-0,07874016
-0,27052798;0,00000000
-0,27049598;0,00000000
-0,27046398;0,00000000
-0,27043198;-0,07874016
-0,27039998;-0,07874016
-0,27036798;-0,07874016
-0,27033598;0,00000000
-0,27030398;-0,15748031
-0,27027198;0,00000000
-0,27023998;0,00000000
-0,27020798;0,00000000
-0,27017598;-0,07874016
-0,27014398;-0,07874016
-0,27011198;-0,07874016
-0,27007998;0,00000000
-0,27004798;-0,07874016
-0,27001598;0,00000000
-0,26998398;0,00000000
-0,26995198;-0,07874016
-0,26991998;0,00000000
-0,26988798;-0,07874016
-0,26985598;0,00000000
-0,26982398;0,00000000
-0,26979198;-0,07874016
-0,26975998;-0,07874016
-0,26972798;-0,07874016
-0,26969598;-0,07874016
-0,26966398;-0,07874016
-0,26963198;0,00000000
-0,26959998;-0,07874016
-0,26956798;-0,07874016
-0,26953598;-0,07874016
-0,26950398;-0,07874016
-0,26947198;-0,07874016
-0,26943998;0,00000000
-0,26940798;0,00000000
-0,26937598;0,00000000
-0,26934398;-0,07874016
-0,26931198;0,00000000
-0,26927998;-0,07874016
-0,26924798;0,00000000
-0,26921598;-0,07874016
-0,26918398;0,00000000
-0,26915198;-0,07874016
-0,26911998;-0,07874016
-0,26908798;-0,07874016
-0,26905598;0,00000000
-0,26902398;-0,07874016
-0,26899198;0,00000000
-0,26895998;0,00000000
-0,26892798;-0,07874016
-0,26889598;-0,07874016
-0,26886398;-0,07874016
-0,26883198;0,00000000
-0,26879998;-0,07874016
-0,26876798;0,00000000
-0,26873598;-0,07874016
-0,26870398;0,00000000
-0,26867198;-0,07874016
-0,26863998;0,00000000
-0,26860798;-0,07874016
-0,26857598;0,00000000
-0,26854398;0,00000000
-0,26851198;-0,07874016
-0,26847998;0,00000000
-0,26844798;-0,07874016
-0,26841598;-0,07874016
-0,26838398;-0,07874016
-0,26835198;-0,07874016
-0,26831998;-0,07874016
-0,26828798;0,00000000
-0,26825598;-0,07874016
-0,26822398;0,00000000
-0,26819198;0,00000000
-0,26815998;-0,07874016
-0,26812798;0,00000000
-0,26809598;0,00000000
-0,26806398;-0,07874016
-0,26803198;-0,07874016
-0,26799998;0,00000000
-0,26796798;-0,07874016
-0,26793598;-0,07874016
-0,26790398;0,00000000
-0,26787198;0,00000000
-0,26783998;-0,07874016
-0,26780798;0,00000000
-0,26777598;-0,07874016
-0,26774398;-0,07874016
-0,26771198;-0,07874016
-0,26767998;0,00000000
-0,26764798;-0,07874016
-0,26761598;-0,07874016
-0,26758398;0,00000000
-0,26755198;0,00000000
-0,26751998;0,00000000
-0,26748798;-0,07874016
-0,26745598;-0,07874016
-0,26742398;-0,07874016
-0,26739198;0,00000000
-0,26735998;-0,07874016
-0,26732798;-0,07874016
-0,26729598;-0,07874016
-0,26726398;-0,07874016
-0,26723198;0,00000000
-0,26719998;-0,07874016
-0,26716798;0,00000000
-0,26713598;0,00000000
-0,26710398;-0,07874016
-0,26707198;0,00000000
-0,26703998;-0,07874016
-0,26700798;0,00000000
-0,26697598;-0,07874016
-0,26694398;0,00000000
-0,26691198;0,00000000
-0,26687998;0,00000000
-0,26684798;0,00000000
-0,26681598;0,00000000
-0,26678398;0,00000000
-0,26675198;-0,07874016
-0,26671998;0,00000000
-0,26668798;0,00000000
-0,26665598;-0,07874016
-0,26662398;0,00000000
-0,26659198;0,00000000
-0,26655998;-0,07874016
-0,26652798;0,00000000
-0,26649598;0,00000000
-0,26646398;0,00000000
-0,26643198;-0,07874016
-0,26639998;-0,07874016
-0,26636798;-0,07874016
-0,26633598;-0,07874016
-0,26630398;-0,07874016
-0,26627198;0,00000000
-0,26623998;0,00000000
-0,26620798;-0,07874016
-0,26617598;0,00000000
-0,26614398;0,00000000
-0,26611198;-0,07874016
-0,26607998;-0,07874016
-0,26604798;-0,07874016
-0,26601598;-0,07874016
-0,26598398;-0,07874016
-0,26595198;0,00000000
-0,26591998;0,00000000
-0,26588798;-0,07874016
-0,26585598;-0,07874016
-0,26582398;0,00000000
-0,26579198;-0,07874016
-0,26575998;-0,07874016
-0,26572798;0,00000000
-0,26569598;-0,07874016
-0,26566398;-0,07874016
-0,26563198;-0,07874016
-0,26559998;-0,07874016
-0,26556798;0,00000000
-0,26553598;-0,15748031
-0,26550398;0,00000000
-0,26547198;-0,07874016
-0,26543998;0,00000000
-0,26540798;-0,07874016
-0,26537598;-0,07874016
-0,26534398;0,00000000
-0,26531198;-0,07874016
-0,26527998;0,00000000
-0,26524798;0,00000000
-0,26521598;0,00000000
-0,26518398;-0,07874016
-0,26515198;0,00000000
-0,26511998;0,00000000
-0,26508798;-0,07874016
-0,26505598;0,00000000
-0,26502398;-0,07874016
-0,26499198;0,00000000
-0,26495998;0,00000000
-0,26492798;-0,07874016
-0,26489598;-0,07874016
-0,26486398;0,00000000
-0,26483198;-0,07874016
-0,26479998;0,00000000
-0,26476798;0,00000000
-0,26473598;-0,07874016
-0,26470398;0,00000000
-0,26467198;-0,07874016
-0,26463998;0,00000000
-0,26460798;0,00000000
-0,26457598;0,00000000
-0,26454398;-0,07874016
-0,26451198;-0,07874016
-0,26447998;0,07874016
-0,26444798;-0,07874016
-0,26441598;-0,07874016
-0,26438398;-0,07874016
-0,26435198;0,00000000
-0,26431998;0,00000000
-0,26428798;0,00000000
-0,26425598;0,00000000
-0,26422398;-0,07874016
-0,26419198;-0,07874016
-0,26415998;-0,07874016
-0,26412798;0,00000000
-0,26409598;-0,07874016
-0,26406398;-0,07874016
-0,26403198;0,00000000
-0,26399998;0,00000000
-0,26396798;0,00000000
-0,26393598;-0,07874016
-0,26390398;0,00000000
-0,26387198;-0,07874016
-0,26383998;-0,07874016
-0,26380798;0,00000000
-0,26377598;0,00000000
-0,26374398;-0,07874016
-0,26371198;0,00000000
-0,26367998;-0,07874016
-0,26364798;-0,07874016
-0,26361598;-0,07874016
-0,26358398;-0,07874016
-0,26355198;-0,07874016
-0,26351998;-0,07874016
-0,26348798;-0,07874016
-0,26345598;0,00000000
-0,26342398;0,00000000
-0,26339198;-0,07874016
-0,26335998;0,00000000
-0,26332798;-0,15748031
-0,26329598;-0,07874016
-0,26326398;-0,07874016
-0,26323198;0,00000000
-0,26319998;0,00000000
-0,26316798;-0,07874016
-0,26313598;0,00000000
-0,26310398;-0,07874016
-0,26307198;-0,07874016
-0,26303998;0,00000000
-0,26300798;-0,07874016
-0,26297598;-0,07874016
-0,26294398;-0,07874016
-0,26291198;0,00000000
-0,26287998;-0,07874016
-0,26284798;-0,07874016
-0,26281598;-0,07874016
-0,26278398;0,00000000
-0,26275198;-0,07874016
-0,26271998;0,00000000
-0,26268798;-0,07874016
-0,26265598;0,00000000
-0,26262398;0,00000000
-0,26259198;-0,07874016
-0,26255998;-0,07874016
-0,26252798;-0,07874016
-0,26249598;-0,07874016
-0,26246398;-0,07874016
-0,26243198;0,00000000
-0,26239998;-0,07874016
-0,26236798;0,00000000
-0,26233598;-0,07874016
-0,26230398;-0,07874016
-0,26227198;0,00000000
-0,26223998;-0,07874016
-0,26220798;-0,07874016
-0,26217598;0,00000000
-0,26214398;-0,07874016
-0,26211198;-0,07874016
-0,26207998;-0,07874016
-0,26204798;0,00000000
-0,26201598;-0,07874016
-0,26198398;0,00000000
-0,26195198;-0,07874016
-0,26191998;-0,07874016
-0,26188798;0,00000000
-0,26185598;-0,07874016
-0,26182398;-0,15748031
-0,26179198;0,00000000
-0,26175998;0,00000000
-0,26172798;0,00000000
-0,26169598;-0,15748031
-0,26166398;-0,07874016
-0,26163198;0,00000000
-0,26159998;0,00000000
-0,26156798;-0,07874016
-0,26153598;0,00000000
-0,26150398;0,00000000
-0,26147198;0,00000000
-0,26143998;0,00000000
-0,26140798;-0,07874016
-0,26137598;-0,07874016
-0,26134398;-0,07874016
-0,26131198;-0,07874016
-0,26127998;-0,07874016
-0,26124798;0,00000000
-0,26121598;-0,07874016
-0,26118398;-0,07874016
-0,26115198;-0,07874016
-0,26111998;0,00000000
-0,26108798;0,00000000
-0,26105598;0,00000000
-0,26102398;0,00000000
-0,26099198;0,00000000
-0,26095998;0,00000000
-0,26092798;0,00000000
-0,26089598;0,00000000
-0,26086398;-0,07874016
-0,26083198;0,00000000
-0,26079998;-0,07874016
-0,26076798;-0,07874016
-0,26073598;-0,07874016
-0,26070398;-0,07874016
-0,26067198;-0,07874016
-0,26063998;-0,07874016
-0,26060798;0,00000000
-0,26057598;0,00000000
-0,26054398;0,00000000
-0,26051198;0,00000000
-0,26047998;-0,07874016
-0,26044798;0,00000000
-0,26041598;-0,07874016
-0,26038398;0,00000000
-0,26035198;-0,07874016
-0,26031998;-0,07874016
-0,26028798;-0,07874016
-0,26025598;-0,07874016
-0,26022398;0,00000000
-0,26019198;0,00000000
-0,26015998;-0,07874016
-0,26012798;-0,07874016
-0,26009598;0,00000000
-0,26006398;-0,07874016
-0,26003198;0,00000000
-0,25999998;-0,07874016
-0,25996798;-0,07874016
-0,25993598;-0,07874016
-0,25990398;0,00000000
-0,25987198;0,00000000
-0,25983998;-0,07874016
-0,25980798;0,00000000
-0,25977598;0,00000000
-0,25974398;0,00000000
-0,25971198;-0,07874016
-0,25967998;0,00000000
-0,25964798;-0,07874016
-0,25961598;0,00000000
-0,25958398;-0,07874016
-0,25955198;-0,07874016
-0,25951998;-0,15748031
-0,25948798;-0,07874016
-0,25945598;0,00000000
-0,25942398;0,00000000
-0,25939198;-0,07874016
-0,25935998;-0,15748031
-0,25932798;0,00000000
-0,25929598;0,00000000
-0,25926398;-0,07874016
-0,25923198;-0,07874016
-0,25919998;-0,07874016
-0,25916798;0,00000000
-0,25913598;0,00000000
-0,25910398;0,00000000
-0,25907198;0,00000000
-0,25903998;0,00000000
-0,25900798;-0,07874016
-0,25897598;-0,15748031
-0,25894398;0,00000000
-0,25891198;-0,07874016
-0,25887998;-0,07874016
-0,25884798;-0,07874016
-0,25881598;0,00000000
-0,25878398;0,00000000
-0,25875198;-0,07874016
-0,25871998;-0,07874016
-0,25868798;0,00000000
-0,25865598;0,00000000
-0,25862398;-0,07874016
-0,25859198;0,00000000
-0,25855998;-0,07874016
-0,25852798;0,00000000
-0,25849598;-0,07874016
-0,25846398;0,00000000
-0,25843198;0,00000000
-0,25839998;-0,07874016
-0,25836798;-0,07874016
-0,25833598;-0,07874016
-0,25830398;0,00000000
-0,25827198;-0,07874016
-0,25823998;-0,07874016
-0,25820798;-0,07874016
-0,25817598;0,00000000
-0,25814398;0,00000000
-0,25811198;0,00000000
-0,25807998;0,00000000
-0,25804798;-0,07874016
-0,25801598;-0,07874016
-0,25798398;-0,07874016
-0,25795198;-0,07874016
-0,25791998;-0,07874016
-0,25788798;0,00000000
-0,25785598;0,00000000
-0,25782398;0,00000000
-0,25779198;-0,07874016
-0,25775998;0,00000000
-0,25772798;-0,07874016
-0,25769598;-0,07874016
-0,25766398;0,00000000
-0,25763198;0,00000000
-0,25759998;0,00000000
-0,25756798;0,00000000
-0,25753598;0,00000000
-0,25750398;-0,07874016
-0,25747198;-0,07874016
-0,25743998;-0,07874016
-0,25740798;-0,07874016
-0,25737598;-0,07874016
-0,25734398;-0,07874016
-0,25731198;-0,07874016
-0,25727998;-0,07874016
-0,25724798;-0,07874016
-0,25721598;-0,07874016
-0,25718398;-0,07874016
-0,25715198;0,00000000
-0,25711998;0,00000000
-0,25708798;0,00000000
-0,25705598;-0,07874016
-0,25702398;-0,07874016
-0,25699198;-0,07874016
-0,25695998;0,00000000
-0,25692798;-0,07874016
-0,25689598;-0,07874016
-0,25686398;0,00000000
-0,25683198;0,00000000
-0,25679998;-0,07874016
-0,25676798;-0,07874016
-0,25673598;-0,07874016
-0,25670398;-0,07874016
-0,25667198;0,00000000
-0,25663998;0,00000000
-0,25660798;0,00000000
-0,25657598;0,00000000
-0,25654398;0,00000000
-0,25651198;-0,07874016
-0,25647998;-0,07874016
-0,25644798;-0,07874016
-0,25641598;0,00000000
-0,25638398;0,00000000
-0,25635198;-0,07874016
-0,25631998;-0,07874016
-0,25628798;0,00000000
-0,25625598;-0,07874016
-0,25622398;-0,07874016
-0,25619198;0,00000000
-0,25615998;0,00000000
-0,25612798;0,00000000
-0,25609598;-0,07874016
-0,25606398;0,00000000
-0,25603198;-0,07874016
-0,25599998;-0,15748031
-0,25596798;-0,07874016
-0,25593598;0,00000000
-0,25590398;-0,07874016
-0,25587198;-0,07874016
-0,25583998;-0,07874016
-0,25580798;-0,07874016
-0,25577598;-0,07874016
-0,25574398;0,00000000
-0,25571198;-0,07874016
-0,25567998;-0,07874016
-0,25564798;-0,07874016
-0,25561598;-0,07874016
-0,25558398;-0,07874016
-0,25555198;-0,07874016
-0,25551998;-0,07874016
-0,25548798;-0,07874016
-0,25545598;0,00000000
-0,25542398;0,00000000
-0,25539198;0,00000000
-0,25535998;-0,07874016
-0,25532798;-0,07874016
-0,25529598;0,00000000
-0,25526398;0,00000000
-0,25523198;-0,07874016
-0,25519998;0,00000000
-0,25516798;-0,07874016
-0,25513598;0,00000000
-0,25510398;-0,07874016
-0,25507198;-0,07874016
-0,25503998;-0,07874016
-0,25500798;-0,07874016
-0,25497598;-0,07874016
-0,25494398;-0,07874016
-0,25491198;-0,07874016
-0,25487998;0,00000000
-0,25484798;0,00000000
-0,25481598;-0,07874016
-0,25478398;-0,07874016
-0,25475198;-0,07874016
-0,25471998;-0,07874016
-0,25468798;-0,07874016
